query_id,domain,question_type,run,method,faithfulness,answer_relevancy,context_recall,context_precision
BAT_QA_0040,Batteries,single,1,w/o Structure,0.995,0.9843,0.979,0.9234
BAT_QA_0041,Batteries,single,1,w/o Structure,0.8023,0.6118,0.7859,0.8329
BAT_QA_0042,Batteries,multi,1,w/o Structure,0.7893,0.8721,0.8159,0.8898
BAT_QA_0043,Batteries,single,1,w/o Structure,0.92,0.995,0.9665,0.9328
BAT_QA_0044,Batteries,single,1,w/o Structure,0.846,0.936,0.995,0.8992
BAT_QA_0045,Batteries,multi,1,w/o Structure,0.995,0.995,0.995,0.9178
BAT_QA_0046,Batteries,multi,1,w/o Structure,0.6789,0.6552,0.8179,0.5027
BAT_QA_0047,Batteries,single,1,w/o Structure,0.8558,0.8627,0.8273,0.8631
BAT_QA_0048,Batteries,single,1,w/o Structure,0.995,0.9235,0.9265,0.9408
BAT_QA_0049,Batteries,single,1,w/o Structure,0.9088,0.8618,0.868,0.8628
BAT_QA_0050,Batteries,single,1,w/o Structure,0.8447,0.776,0.8654,0.8371
BAT_QA_0051,Batteries,single,1,w/o Structure,0.7751,0.7378,0.7502,0.6611
BAT_QA_0052,Batteries,single,1,w/o Structure,0.8693,0.767,0.6987,0.6923
BAT_QA_0053,Batteries,single,1,w/o Structure,0.7827,0.8292,0.7706,0.8282
BAT_QA_0054,Batteries,single,1,w/o Structure,0.995,0.9705,0.99,0.9121
BAT_QA_0055,Batteries,single,1,w/o Structure,0.7907,0.7015,0.7384,0.8539
BAT_QA_0056,Batteries,single,1,w/o Structure,0.9339,0.8696,0.9548,0.8855
BAT_QA_0057,Batteries,multi,1,w/o Structure,0.9402,0.9234,0.9937,0.9074
BAT_QA_0058,Batteries,single,1,w/o Structure,0.9639,0.9498,0.7874,0.8602
BAT_QA_0059,Batteries,single,1,w/o Structure,0.968,0.9327,0.9753,0.9556
BAT_QA_0060,Batteries,multi,1,w/o Structure,0.7087,0.6988,0.7581,0.8267
BAT_QA_0061,Batteries,single,1,w/o Structure,0.7295,0.6959,0.7791,0.6933
BAT_QA_0062,Batteries,multi,1,w/o Structure,0.6991,0.5452,0.7042,0.6616
BAT_QA_0063,Batteries,single,1,w/o Structure,0.9473,0.8874,0.9119,0.9677
BAT_QA_0064,Batteries,single,1,w/o Structure,0.9671,0.995,0.9583,0.9081
BAT_QA_0065,Batteries,single,1,w/o Structure,0.9831,0.9601,0.995,0.9147
BAT_QA_0066,Batteries,single,1,w/o Structure,0.7406,0.7215,0.7734,0.7123
BAT_QA_0067,Batteries,single,1,w/o Structure,0.823,0.8923,0.8063,0.8133
BAT_QA_0068,Batteries,multi,1,w/o Structure,0.9537,0.8807,0.967,0.9224
BAT_QA_0069,Batteries,single,1,w/o Structure,0.6929,0.5909,0.7135,0.6617
BAT_QA_0070,Batteries,multi,1,w/o Structure,0.9837,0.9403,0.9913,0.9681
BAT_QA_0071,Batteries,single,1,w/o Structure,0.9297,0.8574,0.8667,0.909
BAT_QA_0072,Batteries,multi,1,w/o Structure,0.948,0.9252,0.995,0.894
BAT_QA_0073,Batteries,single,1,w/o Structure,0.9656,0.995,0.995,0.9211
BAT_QA_0074,Batteries,multi,1,w/o Structure,0.6746,0.5235,0.6852,0.6289
BAT_QA_0075,Batteries,single,1,w/o Structure,0.9105,0.983,0.9943,0.9681
BAT_QA_0076,Batteries,multi,1,w/o Structure,0.8131,0.6193,0.8598,0.7338
BAT_QA_0077,Batteries,single,1,w/o Structure,0.995,0.995,0.9691,0.9214
BAT_QA_0078,Batteries,single,1,w/o Structure,0.8967,0.923,0.9783,0.9551
BAT_QA_0079,Batteries,multi,1,w/o Structure,0.8019,0.7258,0.7675,0.6403
BAT_QA_0080,Batteries,single,1,w/o Structure,0.9821,0.9779,0.979,0.9403
BAT_QA_0081,Batteries,single,1,w/o Structure,0.9386,0.8861,0.8723,0.9266
BAT_QA_0082,Batteries,multi,1,w/o Structure,0.995,0.8866,0.9916,0.9428
BAT_QA_0083,Batteries,single,1,w/o Structure,0.5242,0.6907,0.819,0.6787
BAT_QA_0084,Batteries,single,1,w/o Structure,0.8822,0.815,0.9252,0.9409
BAT_QA_0085,Batteries,multi,1,w/o Structure,0.7254,0.6152,0.6428,0.6751
BAT_QA_0086,Batteries,multi,1,w/o Structure,0.8505,0.9941,0.9135,0.8856
BAT_QA_0087,Batteries,single,1,w/o Structure,0.995,0.995,0.995,0.9176
BAT_QA_0088,Batteries,single,1,w/o Structure,0.8984,0.7965,0.7981,0.7424
BAT_QA_0089,Batteries,single,1,w/o Structure,0.9647,0.995,0.9844,0.8568
BAT_QA_0090,Batteries,single,1,w/o Structure,0.9273,0.9337,0.995,0.8793
BAT_QA_0091,Batteries,single,1,w/o Structure,0.995,0.9882,0.995,0.896
BAT_QA_0092,Batteries,single,1,w/o Structure,0.7298,0.7799,0.7527,0.8559
BAT_QA_0093,Batteries,single,1,w/o Structure,0.8729,0.7751,0.7934,0.9681
BAT_QA_0094,Batteries,single,1,w/o Structure,0.7562,0.6345,0.7563,0.7452
BAT_QA_0095,Batteries,single,1,w/o Structure,0.9783,0.9681,0.8675,0.922
BAT_QA_0096,Batteries,single,1,w/o Structure,0.9912,0.9758,0.9871,0.9094
BAT_QA_0097,Batteries,multi,1,w/o Structure,0.7532,0.6413,0.7103,0.7495
BAT_QA_0098,Batteries,multi,1,w/o Structure,0.8541,0.6843,0.7025,0.7039
BAT_QA_0099,Batteries,single,1,w/o Structure,0.8352,0.7221,0.8533,0.8662
BAT_QA_0100,Batteries,multi,1,w/o Structure,0.9679,0.8565,0.9598,0.854
BAT_QA_0101,Batteries,single,1,w/o Structure,0.9438,0.9506,0.995,0.8698
BAT_QA_0102,Batteries,multi,1,w/o Structure,0.8774,0.8605,0.9678,0.9269
BAT_QA_0103,Batteries,single,1,w/o Structure,0.995,0.9631,0.8677,0.9525
BAT_QA_0104,Batteries,multi,1,w/o Structure,0.8327,0.7811,0.7454,0.7853
BAT_QA_0105,Batteries,single,1,w/o Structure,0.8529,0.7498,0.8347,0.8532
BAT_QA_0106,Batteries,multi,1,w/o Structure,0.8572,0.7651,0.9052,0.8623
BAT_QA_0107,Batteries,multi,1,w/o Structure,0.8403,0.8419,0.7937,0.8398
BAT_QA_0108,Batteries,single,1,w/o Structure,0.942,0.9418,0.8782,0.7978
BAT_QA_0109,Batteries,single,1,w/o Structure,0.8984,0.739,0.7279,0.8226
BAT_QA_0110,Batteries,single,1,w/o Structure,0.8892,0.8559,0.8461,0.8308
BAT_QA_0111,Batteries,multi,1,w/o Structure,0.9525,0.9475,0.995,0.9184
BAT_QA_0112,Batteries,single,1,w/o Structure,0.9886,0.9539,0.995,0.9221
BAT_QA_0113,Batteries,multi,1,w/o Structure,0.9249,0.831,0.995,0.9529
BAT_QA_0114,Batteries,multi,1,w/o Structure,0.8151,0.7568,0.8521,0.6498
BAT_QA_0115,Batteries,multi,1,w/o Structure,0.9626,0.9775,0.995,0.8977
BAT_QA_0116,Batteries,single,1,w/o Structure,0.974,0.995,0.987,0.8967
BAT_QA_0117,Batteries,multi,1,w/o Structure,0.7086,0.787,0.7161,0.7566
BAT_QA_0118,Batteries,single,1,w/o Structure,0.8781,0.7851,0.8779,0.8503
BAT_QA_0119,Batteries,single,1,w/o Structure,0.7128,0.7078,0.6558,0.617
BAT_QA_0120,Batteries,single,1,w/o Structure,0.9865,0.9642,0.8637,0.8992
BAT_QA_0121,Batteries,single,1,w/o Structure,0.9021,0.7863,0.7862,0.9295
BAT_QA_0122,Batteries,single,1,w/o Structure,0.995,0.9148,0.995,0.9293
BAT_QA_0123,Batteries,single,1,w/o Structure,0.9811,0.9732,0.9211,0.9277
BAT_QA_0124,Batteries,single,1,w/o Structure,0.6572,0.6804,0.6845,0.7113
SUP_QA_0001,Superalloys,single,2,w/o Structure,0.8708,0.792,0.8257,0.8627
SUP_QA_0002,Superalloys,multi,2,w/o Structure,0.9816,0.9691,0.9515,0.9769
SUP_QA_0003,Superalloys,multi,2,w/o Structure,0.7193,0.6646,0.5548,0.6958
SUP_QA_0004,Superalloys,multi,2,w/o Structure,0.5907,0.8674,0.869,0.8411
SUP_QA_0005,Superalloys,single,2,w/o Structure,0.6245,0.6264,0.7764,0.6718
SUP_QA_0006,Superalloys,single,2,w/o Structure,0.9343,0.995,0.8408,0.9053
SUP_QA_0007,Superalloys,single,2,w/o Structure,0.9836,0.9902,0.9803,0.9483
SUP_QA_0008,Superalloys,single,2,w/o Structure,0.9685,0.9521,0.9751,0.9765
SUP_QA_0009,Superalloys,single,2,w/o Structure,0.995,0.9944,0.9842,0.976
SUP_QA_0010,Superalloys,single,2,w/o Structure,0.861,0.8659,0.8981,0.9058
SUP_QA_0011,Superalloys,single,2,w/o Structure,0.8744,0.8243,0.9197,0.901
SUP_QA_0012,Superalloys,single,2,w/o Structure,0.7718,0.7631,0.7957,0.8613
SUP_QA_0013,Superalloys,multi,2,w/o Structure,0.8181,0.7713,0.8014,0.7806
SUP_QA_0014,Superalloys,single,2,w/o Structure,0.9135,0.7427,0.9531,0.8714
SUP_QA_0015,Superalloys,single,2,w/o Structure,0.96,0.9175,0.9801,0.9848
SUP_QA_0016,Superalloys,single,2,w/o Structure,0.8557,0.8137,0.8559,0.7998
SUP_QA_0017,Superalloys,single,2,w/o Structure,0.9742,0.9572,0.9503,0.9196
SUP_QA_0018,Superalloys,single,2,w/o Structure,0.9927,0.9901,0.995,0.9204
SUP_QA_0019,Superalloys,single,2,w/o Structure,0.995,0.9906,0.9734,0.9706
SUP_QA_0020,Superalloys,single,2,w/o Structure,0.9527,0.995,0.9445,0.9395
SUP_QA_0021,Superalloys,multi,2,w/o Structure,0.995,0.995,0.995,0.9808
SUP_QA_0022,Superalloys,single,2,w/o Structure,0.7488,0.8444,0.8108,0.8597
SUP_QA_0023,Superalloys,single,2,w/o Structure,0.9352,0.9894,0.995,0.9437
SUP_QA_0024,Superalloys,single,2,w/o Structure,0.7841,0.862,0.8664,0.9013
SUP_QA_0025,Superalloys,single,2,w/o Structure,0.9148,0.9688,0.995,0.9803
SUP_QA_0026,Superalloys,single,2,w/o Structure,0.8356,0.9743,0.9884,0.9459
SUP_QA_0027,Superalloys,multi,2,w/o Structure,0.6886,0.7647,0.8076,0.6398
SUP_QA_0028,Superalloys,multi,2,w/o Structure,0.995,0.995,0.995,0.9358
SUP_QA_0029,Superalloys,single,2,w/o Structure,0.8429,0.8731,0.9103,0.8397
SUP_QA_0030,Superalloys,multi,2,w/o Structure,0.756,0.7955,0.7423,0.7786
SUP_QA_0031,Superalloys,single,2,w/o Structure,0.9659,0.995,0.995,0.9232
SUP_QA_0032,Superalloys,single,2,w/o Structure,0.8235,0.7411,0.8913,0.9025
SUP_QA_0033,Superalloys,single,2,w/o Structure,0.7729,0.7586,0.8852,0.8697
SUP_QA_0034,Superalloys,multi,2,w/o Structure,0.971,0.995,0.826,0.9468
SUP_QA_0035,Superalloys,single,2,w/o Structure,0.9029,0.995,0.995,0.9599
SUP_QA_0036,Superalloys,single,2,w/o Structure,0.995,0.995,0.9848,0.995
SUP_QA_0037,Superalloys,single,2,w/o Structure,0.9667,0.9826,0.9913,0.9645
SUP_QA_0038,Superalloys,single,2,w/o Structure,0.9847,0.9796,0.995,0.9858
SUP_QA_0039,Superalloys,single,2,w/o Structure,0.9532,0.8136,0.8593,0.9082
SUP_QA_0040,Superalloys,multi,2,w/o Structure,0.9933,0.995,0.8277,0.9588
SUP_QA_0041,Superalloys,single,2,w/o Structure,0.9587,0.995,0.9209,0.9709
SUP_QA_0042,Superalloys,single,2,w/o Structure,0.9446,0.995,0.9565,0.9759
SUP_QA_0043,Superalloys,single,2,w/o Structure,0.7937,0.8014,0.7286,0.8233
SUP_QA_0044,Superalloys,multi,2,w/o Structure,0.923,0.8712,0.98,0.929
SUP_QA_0045,Superalloys,single,2,w/o Structure,0.7263,0.674,0.7888,0.8577
SUP_QA_0046,Superalloys,single,2,w/o Structure,0.5217,0.6343,0.6656,0.6245
SUP_QA_0047,Superalloys,multi,2,w/o Structure,0.8855,0.7538,0.8398,0.9305
SUP_QA_0048,Superalloys,single,2,w/o Structure,0.9453,0.9273,0.995,0.995
SUP_QA_0049,Superalloys,multi,2,w/o Structure,0.7793,0.8808,0.8692,0.8496
SUP_QA_0050,Superalloys,single,2,w/o Structure,0.9405,0.9224,0.9541,0.9434
SUP_QA_0051,Superalloys,single,2,w/o Structure,0.8419,0.9883,0.995,0.8892
SUP_QA_0052,Superalloys,single,2,w/o Structure,0.8271,0.7456,0.7668,0.8807
SUP_QA_0053,Superalloys,single,2,w/o Structure,0.8674,0.8853,0.9368,0.9582
SUP_QA_0054,Superalloys,multi,2,w/o Structure,0.9042,0.9344,0.8944,0.8983
SUP_QA_0055,Superalloys,single,2,w/o Structure,0.7628,0.7727,0.8024,0.8972
SUP_QA_0056,Superalloys,single,2,w/o Structure,0.8187,0.8285,0.9231,0.8551
SUP_QA_0057,Superalloys,single,2,w/o Structure,0.8167,0.8308,0.8918,0.862
SUP_QA_0058,Superalloys,single,2,w/o Structure,0.8553,0.9744,0.9187,0.8679
SUP_QA_0059,Superalloys,single,2,w/o Structure,0.9546,0.9766,0.9781,0.9839
SUP_QA_0060,Superalloys,single,2,w/o Structure,0.7531,0.591,0.7591,0.7625
SUP_QA_0061,Superalloys,single,2,w/o Structure,0.8073,0.7838,0.9273,0.8791
SUP_QA_0062,Superalloys,multi,2,w/o Structure,0.528,0.5096,0.6505,0.5753
SUP_QA_0063,Superalloys,single,2,w/o Structure,0.995,0.995,0.9813,0.9691
SUP_QA_0064,Superalloys,multi,2,w/o Structure,0.995,0.995,0.995,0.9716
SUP_QA_0065,Superalloys,single,2,w/o Structure,0.995,0.995,0.995,0.995
SUP_QA_0066,Superalloys,single,2,w/o Structure,0.995,0.9871,0.995,0.9546
SUP_QA_0067,Superalloys,multi,2,w/o Structure,0.9186,0.6917,0.872,0.8667
SUP_QA_0068,Superalloys,single,2,w/o Structure,0.995,0.9913,0.9591,0.921
SUP_QA_0069,Superalloys,single,2,w/o Structure,0.8938,0.779,0.8622,0.853
SUP_QA_0070,Superalloys,multi,2,w/o Structure,0.706,0.7774,0.8199,0.7852
SUP_QA_0071,Superalloys,single,2,w/o Structure,0.8906,0.8329,0.8234,0.8377
SUP_QA_0072,Superalloys,multi,2,w/o Structure,0.8833,0.8474,0.9804,0.8711
SUP_QA_0073,Superalloys,multi,2,w/o Structure,0.6387,0.5555,0.5522,0.6485
SUP_QA_0074,Superalloys,multi,2,w/o Structure,0.9556,0.9412,0.916,0.9475
SUP_QA_0075,Superalloys,single,2,w/o Structure,0.9802,0.9335,0.9239,0.9806
SUP_QA_0076,Superalloys,single,2,w/o Structure,0.8443,0.8356,0.9073,0.8526
SUP_QA_0077,Superalloys,multi,2,w/o Structure,0.9464,0.9744,0.8868,0.9247
SUP_QA_0078,Superalloys,single,2,w/o Structure,0.5976,0.6325,0.616,0.5517
SUP_QA_0079,Superalloys,single,2,w/o Structure,0.9472,0.8767,0.9245,0.8883
SUP_QA_0080,Superalloys,multi,2,w/o Structure,0.9333,0.9732,0.995,0.9473
SUP_QA_0081,Superalloys,multi,2,w/o Structure,0.8082,0.7737,0.8267,0.7763
SUP_QA_0082,Superalloys,multi,2,w/o Structure,0.9566,0.9811,0.995,0.995
SUP_QA_0083,Superalloys,single,2,w/o Structure,0.7406,0.6364,0.7119,0.4328
SUP_QA_0084,Superalloys,single,2,w/o Structure,0.995,0.9795,0.995,0.9621
SUP_QA_0085,Superalloys,single,2,w/o Structure,0.995,0.9744,0.995,0.995
SUP_QA_0086,Superalloys,single,2,w/o Structure,0.995,0.995,0.995,0.9488
SUP_QA_0087,Superalloys,multi,2,w/o Structure,0.9911,0.987,0.995,0.9476
SUP_QA_0088,Superalloys,single,2,w/o Structure,0.8125,0.8157,0.8169,0.8064
SUP_QA_0089,Superalloys,single,2,w/o Structure,0.9612,0.8866,0.9881,0.9756
SUP_QA_0090,Superalloys,single,2,w/o Structure,0.7421,0.9304,0.8848,0.9492
SUP_QA_0091,Superalloys,multi,2,w/o Structure,0.9271,0.7883,0.8824,0.8276
SUP_QA_0092,Superalloys,single,2,w/o Structure,0.6001,0.5238,0.5427,0.5871
SUP_QA_0093,Superalloys,multi,2,w/o Structure,0.933,0.9902,0.9736,0.8916
SUP_QA_0094,Superalloys,multi,2,w/o Structure,0.9491,0.944,0.9807,0.995
SUP_QA_0095,Superalloys,multi,2,w/o Structure,0.9357,0.7162,0.7785,0.913
SUP_QA_0096,Superalloys,single,2,w/o Structure,0.9914,0.995,0.9321,0.9677
SUP_QA_0097,Superalloys,multi,2,w/o Structure,0.8705,0.694,0.8215,0.9086
SUP_QA_0098,Superalloys,single,2,w/o Structure,0.5956,0.5812,0.6026,0.5746
SUP_QA_0099,Superalloys,single,2,w/o Structure,0.9783,0.9797,0.9791,0.995
SUP_QA_0100,Superalloys,multi,2,w/o Structure,0.5966,0.6233,0.6213,0.7729
SUP_QA_0101,Superalloys,single,2,w/o Structure,0.8799,0.8872,0.8656,0.8566
SUP_QA_0102,Superalloys,multi,2,w/o Structure,0.8407,0.9648,0.9061,0.8493
SUP_QA_0103,Superalloys,multi,2,w/o Structure,0.991,0.995,0.954,0.9516
SUP_QA_0104,Superalloys,single,2,w/o Structure,0.7044,0.7953,0.8087,0.7756
SUP_QA_0105,Superalloys,single,2,w/o Structure,0.995,0.995,0.9916,0.9796
SUP_QA_0106,Superalloys,single,2,w/o Structure,0.9083,0.8054,0.8202,0.8097
SUP_QA_0107,Superalloys,single,2,w/o Structure,0.8604,0.8398,0.9224,0.7121
SUP_QA_0108,Superalloys,single,2,w/o Structure,0.8067,0.8133,0.9012,0.897
SUP_QA_0109,Superalloys,single,2,w/o Structure,0.8672,0.8855,0.8094,0.8831
SUP_QA_0110,Superalloys,single,2,w/o Structure,0.9775,0.9568,0.9449,0.9102
SUP_QA_0111,Superalloys,single,2,w/o Structure,0.9474,0.9088,0.898,0.8942
SUP_QA_0112,Superalloys,multi,2,w/o Structure,0.89,0.995,0.9767,0.969
SUP_QA_0113,Superalloys,single,2,w/o Structure,0.7959,0.842,0.8327,0.9068
SUP_QA_0114,Superalloys,single,2,w/o Structure,0.538,0.5227,0.5854,0.4918
SUP_QA_0115,Superalloys,multi,2,w/o Structure,0.8887,0.8579,0.8709,0.8896
SUP_QA_0116,Superalloys,multi,2,w/o Structure,0.9567,0.9484,0.8774,0.9087
SUP_QA_0117,Superalloys,multi,2,w/o Structure,0.886,0.9787,0.995,0.9548
SUP_QA_0118,Superalloys,single,2,w/o Structure,0.8943,0.8486,0.8651,0.8913
SUP_QA_0119,Superalloys,single,2,w/o Structure,0.995,0.9535,0.995,0.993
SUP_QA_0120,Superalloys,single,2,w/o Structure,0.6808,0.64,0.7491,0.7908
SUP_QA_0121,Superalloys,single,2,w/o Structure,0.6604,0.6743,0.6967,0.607
SUP_QA_0122,Superalloys,single,2,w/o Structure,0.96,0.9823,0.9324,0.9596
SUP_QA_0123,Superalloys,single,2,w/o Structure,0.944,0.995,0.9897,0.9779
SUP_QA_0124,Superalloys,single,2,w/o Structure,0.6363,0.6663,0.6501,0.7821
SUP_QA_0125,Superalloys,multi,2,w/o Structure,0.8409,0.9392,0.8364,0.9444
SUP_QA_0126,Superalloys,multi,2,w/o Structure,0.7411,0.6805,0.5983,0.7008
SUP_QA_0127,Superalloys,single,2,w/o Structure,0.9915,0.995,0.995,0.9762
SUP_QA_0128,Superalloys,multi,2,w/o Structure,0.9204,0.8592,0.9175,0.889
SUP_QA_0129,Superalloys,multi,2,w/o Structure,0.5953,0.7915,0.8128,0.7943
SUP_QA_0130,Superalloys,multi,2,w/o Structure,0.995,0.995,0.9875,0.9527
SUP_QA_0131,Superalloys,single,2,w/o Structure,0.995,0.9445,0.9939,0.961
SUP_QA_0132,Superalloys,multi,2,w/o Structure,0.9725,0.9776,0.9862,0.8253
SEM_QA_0001,Semiconductors,single,2,w/o Structure,0.8723,0.8968,0.8128,0.7694
SEM_QA_0002,Semiconductors,single,2,w/o Structure,0.9841,0.9278,0.829,0.9642
SEM_QA_0003,Semiconductors,single,2,w/o Structure,0.8145,0.8929,0.7293,0.8785
SEM_QA_0004,Semiconductors,single,2,w/o Structure,0.995,0.995,0.947,0.9782
SEM_QA_0005,Semiconductors,multi,2,w/o Structure,0.8924,0.8964,0.8717,0.8262
SEM_QA_0006,Semiconductors,multi,2,w/o Structure,0.7129,0.8014,0.769,0.8834
SEM_QA_0007,Semiconductors,single,2,w/o Structure,0.8069,0.9239,0.8494,0.812
SEM_QA_0008,Semiconductors,single,2,w/o Structure,0.7059,0.8414,0.8755,0.8004
SEM_QA_0009,Semiconductors,single,2,w/o Structure,0.9868,0.995,0.9533,0.9607
SEM_QA_0010,Semiconductors,single,2,w/o Structure,0.7008,0.7441,0.6989,0.6977
SEM_QA_0011,Semiconductors,single,2,w/o Structure,0.4816,0.4106,0.424,0.3965
SEM_QA_0012,Semiconductors,single,2,w/o Structure,0.995,0.8282,0.8551,0.8202
SEM_QA_0013,Semiconductors,multi,2,w/o Structure,0.995,0.9813,0.995,0.9508
SEM_QA_0014,Semiconductors,single,2,w/o Structure,0.9545,0.9747,0.9329,0.9114
SEM_QA_0015,Semiconductors,multi,2,w/o Structure,0.9732,0.9631,0.9614,0.9417
SEM_QA_0016,Semiconductors,single,2,w/o Structure,0.7518,0.6391,0.6405,0.6645
SEM_QA_0017,Semiconductors,single,2,w/o Structure,0.8852,0.9683,0.9614,0.9546
SEM_QA_0018,Semiconductors,multi,2,w/o Structure,0.8243,0.8312,0.9418,0.8672
SEM_QA_0019,Semiconductors,single,2,w/o Structure,0.9928,0.9655,0.9756,0.9504
SEM_QA_0020,Semiconductors,single,2,w/o Structure,0.7762,0.8912,0.8614,0.8869
SEM_QA_0021,Semiconductors,single,2,w/o Structure,0.8889,0.8659,0.8848,0.995
SEM_QA_0022,Semiconductors,single,2,w/o Structure,0.864,0.9888,0.985,0.9736
SEM_QA_0023,Semiconductors,single,2,w/o Structure,0.7221,0.694,0.729,0.8745
SEM_QA_0024,Semiconductors,multi,2,w/o Structure,0.602,0.6189,0.554,0.6457
SEM_QA_0025,Semiconductors,single,2,w/o Structure,0.8584,0.96,0.9699,0.9312
SEM_QA_0026,Semiconductors,single,2,w/o Structure,0.9402,0.995,0.9356,0.995
SEM_QA_0027,Semiconductors,single,2,w/o Structure,0.995,0.9797,0.944,0.9775
SEM_QA_0028,Semiconductors,multi,2,w/o Structure,0.9949,0.9648,0.9315,0.9472
SEM_QA_0029,Semiconductors,single,2,w/o Structure,0.8384,0.8725,0.9389,0.8425
SEM_QA_0030,Semiconductors,single,2,w/o Structure,0.8067,0.8175,0.8766,0.8082
SEM_QA_0031,Semiconductors,multi,2,w/o Structure,0.995,0.9768,0.995,0.926
SEM_QA_0032,Semiconductors,single,2,w/o Structure,0.9463,0.9141,0.9241,0.9361
SEM_QA_0033,Semiconductors,multi,2,w/o Structure,0.711,0.7421,0.6963,0.6502
SEM_QA_0034,Semiconductors,multi,2,w/o Structure,0.8069,0.8538,0.7413,0.8198
SEM_QA_0035,Semiconductors,single,2,w/o Structure,0.995,0.995,0.973,0.995
SEM_QA_0036,Semiconductors,single,2,w/o Structure,0.9487,0.9361,0.995,0.9001
SEM_QA_0037,Semiconductors,multi,2,w/o Structure,0.995,0.9783,0.967,0.9401
SEM_QA_0038,Semiconductors,single,2,w/o Structure,0.686,0.5204,0.6652,0.7124
SEM_QA_0039,Semiconductors,multi,2,w/o Structure,0.6473,0.7192,0.6573,0.7314
SEM_QA_0040,Semiconductors,multi,2,w/o Structure,0.912,0.9497,0.9671,0.8458
SEM_QA_0041,Semiconductors,single,2,w/o Structure,0.8668,0.8412,0.9622,0.9124
SEM_QA_0042,Semiconductors,multi,2,w/o Structure,0.9785,0.995,0.995,0.9193
SEM_QA_0043,Semiconductors,multi,2,w/o Structure,0.8002,0.8634,0.7095,0.7994
SEM_QA_0044,Semiconductors,multi,2,w/o Structure,0.6587,0.7109,0.6141,0.678
SEM_QA_0045,Semiconductors,single,2,w/o Structure,0.9026,0.9158,0.9445,0.9391
SEM_QA_0046,Semiconductors,single,2,w/o Structure,0.7511,0.8068,0.811,0.7884
SEM_QA_0047,Semiconductors,single,2,w/o Structure,0.9477,0.995,0.9752,0.907
SEM_QA_0048,Semiconductors,multi,2,w/o Structure,0.8376,0.9591,0.8504,0.8654
SEM_QA_0049,Semiconductors,multi,2,w/o Structure,0.561,0.6197,0.5653,0.6938
SEM_QA_0050,Semiconductors,single,2,w/o Structure,0.7743,0.8635,0.7396,0.7478
SEM_QA_0051,Semiconductors,single,2,w/o Structure,0.8677,0.9079,0.948,0.9268
SEM_QA_0052,Semiconductors,single,2,w/o Structure,0.9949,0.9654,0.9831,0.995
SEM_QA_0053,Semiconductors,single,2,w/o Structure,0.6771,0.7913,0.6793,0.7058
SEM_QA_0054,Semiconductors,single,2,w/o Structure,0.6489,0.5521,0.7926,0.7034
SEM_QA_0055,Semiconductors,multi,2,w/o Structure,0.6408,0.6556,0.5314,0.599
SEM_QA_0056,Semiconductors,multi,2,w/o Structure,0.9095,0.9808,0.8763,0.9526
SEM_QA_0057,Semiconductors,multi,2,w/o Structure,0.8242,0.7538,0.7502,0.8259
SEM_QA_0058,Semiconductors,multi,2,w/o Structure,0.995,0.9876,0.995,0.951
SEM_QA_0059,Semiconductors,single,2,w/o Structure,0.7618,0.7493,0.7921,0.7615
SEM_QA_0060,Semiconductors,single,2,w/o Structure,0.7993,0.6141,0.7445,0.8091
SEM_QA_0061,Semiconductors,single,2,w/o Structure,0.8317,0.9791,0.944,0.9769
SEM_QA_0062,Semiconductors,single,2,w/o Structure,0.9336,0.995,0.9255,0.9282
SEM_QA_0063,Semiconductors,multi,2,w/o Structure,0.9008,0.9936,0.9731,0.9405
SEM_QA_0064,Semiconductors,multi,2,w/o Structure,0.6421,0.8738,0.6876,0.7215
SEM_QA_0065,Semiconductors,single,2,w/o Structure,0.6604,0.7496,0.7019,0.8513
SEM_QA_0066,Semiconductors,multi,2,w/o Structure,0.8173,0.9345,0.9484,0.9817
SEM_QA_0067,Semiconductors,single,2,w/o Structure,0.995,0.995,0.9432,0.995
SEM_QA_0068,Semiconductors,multi,2,w/o Structure,0.983,0.995,0.9588,0.9507
SEM_QA_0069,Semiconductors,multi,2,w/o Structure,0.82,0.8678,0.7997,0.8409
SEM_QA_0070,Semiconductors,single,2,w/o Structure,0.995,0.9779,0.9677,0.9735
SEM_QA_0071,Semiconductors,single,2,w/o Structure,0.9162,0.995,0.9101,0.9811
SEM_QA_0072,Semiconductors,single,2,w/o Structure,0.9036,0.9576,0.9386,0.911
SEM_QA_0073,Semiconductors,single,2,w/o Structure,0.9741,0.9935,0.9763,0.9624
SEM_QA_0074,Semiconductors,single,2,w/o Structure,0.8873,0.995,0.8456,0.8779
SEM_QA_0075,Semiconductors,single,2,w/o Structure,0.7875,0.9492,0.8971,0.9199
SEM_QA_0076,Semiconductors,multi,2,w/o Structure,0.6924,0.8309,0.8085,0.7471
SEM_QA_0077,Semiconductors,single,2,w/o Structure,0.8991,0.9177,0.8085,0.8755
SEM_QA_0078,Semiconductors,single,2,w/o Structure,0.995,0.995,0.9624,0.9926
SEM_QA_0079,Semiconductors,multi,2,w/o Structure,0.9133,0.958,0.8931,0.8828
SEM_QA_0080,Semiconductors,single,2,w/o Structure,0.8653,0.97,0.9534,0.9376
SEM_QA_0081,Semiconductors,single,2,w/o Structure,0.9503,0.9262,0.9291,0.9498
SEM_QA_0082,Semiconductors,single,2,w/o Structure,0.995,0.995,0.995,0.9569
SEM_QA_0083,Semiconductors,single,2,w/o Structure,0.6313,0.7051,0.4896,0.5975
